#Data: SHAPE_SFM_49k_v20180804.dat
#Number of Polygons: 49152
#Rotational Period: 3.4 [h] , Density: 1200 [kg/m^3] 
#Unit: Polygon center coordinate in km, and SI units for other values.49152
#PlateID  center_x   center_y   center_z   lon    lat    CRefAccx   CRefAccy   CRefAccz   attract_x  attract_y  attract_z  Gpotential Rpotential Tpotential GeopotentialSlope  normal_x    normal_y    normal_z   area   
       17724    -0.4445     0.2528    0.03071  150.4  3.436 -0.0001171  6.662e-05         -0  4.276e-06  3.856e-06 -1.529e-06    0.06104    0.03445   -0.09549  76.82      -112.1         46.6       -71.11 7.036e-05 
       17725    -0.4435     0.2473     0.0254  150.9  2.864 -0.0001169  6.516e-05         -0  6.259e-06  3.602e-06  1.807e-06     0.0615    0.03397   -0.09547  50.94      -94.97        40.03       -58.42 5.924e-05 
       17726    -0.4395     0.2494    0.02144  150.4  2.429 -0.0001158  6.572e-05         -0  7.392e-06  2.715e-06  4.183e-06    0.06185    0.03364    -0.0955  41.67      -92.82        50.73       -83.07 6.725e-05 
       17727    -0.4379     0.2443    0.01667  150.8  1.904 -0.0001154  6.438e-05         -0  9.185e-06   2.41e-06  6.914e-06    0.06234    0.03313   -0.09547  33.71      -87.76        46.88       -81.72 6.438e-05 
       17728    -0.4339     0.2468    0.01214  150.4  1.393 -0.0001143  6.503e-05         -0  1.055e-05  2.124e-06  8.703e-06    0.06264    0.03283   -0.09548  29.15        -114        34.97       -49.83 6.461e-05 
       17729    -0.4321     0.2419   0.007183  150.8 0.8311 -0.0001139  6.374e-05         -0  1.202e-05  2.032e-06  1.159e-05    0.06313    0.03231   -0.09544  14.94        -109        15.64       -83.41 6.906e-05 
       17730    -0.4287     0.2444   0.002287  150.3 0.2655  -0.000113   6.44e-05         -0  1.285e-05   1.89e-06  1.349e-05    0.06334    0.03208   -0.09542  20.73      -113.8        6.921        -59.6 6.432e-05 
       17731    -0.4269     0.2393  -0.002497  150.7 -0.2923 -0.0001125  6.305e-05         -0  1.437e-05  1.293e-06   1.56e-05    0.06382    0.03155   -0.09537  25.94        -116        12.79       -49.46 6.335e-05 
       17732    -0.4245     0.2419  -0.007607  150.3 -0.892 -0.0001119  6.374e-05         -0  1.448e-05  1.212e-06  1.771e-05    0.06388    0.03145   -0.09532  30.22      -117.6        11.69       -46.63 6.351e-05 
       17733    -0.4231     0.2369    -0.0125  150.7 -1.477 -0.0001115  6.244e-05         -0  1.555e-05   6.69e-07  1.995e-05    0.06427    0.03098   -0.09525  31.81      -113.9        12.05        -43.8 6.132e-05 
       17734    -0.4204     0.2396    -0.0174  150.3 -2.059 -0.0001108  6.314e-05         -0  1.546e-05  4.523e-07  2.229e-05    0.06433    0.03085   -0.09519  27.87      -103.1        17.43       -56.94 5.952e-05 
       17735    -0.4187     0.2345    -0.0219  150.7 -2.613 -0.0001103   6.18e-05         -0  1.656e-05 -1.467e-07  2.442e-05    0.06477    0.03034   -0.09511  26.41      -102.1        15.65       -59.83 5.968e-05 
       17736    -0.4158     0.2368   -0.02648  150.3 -3.167 -0.0001096   6.24e-05         -0   1.67e-05 -3.415e-07  2.634e-05    0.06487    0.03017   -0.09504  30.88      -104.4        13.59       -53.75 5.909e-05 
       17737    -0.4142     0.2317   -0.03092  150.8 -3.727 -0.0001092  6.104e-05         -0  1.773e-05 -8.847e-07  2.829e-05    0.06527    0.02968   -0.09495  30.89      -102.3        13.19       -52.93 5.797e-05 
       17738    -0.4114     0.2341   -0.03551  150.4  -4.29 -0.0001084  6.169e-05         -0  1.772e-05 -1.066e-06  3.019e-05    0.06534    0.02952   -0.09486  30.82      -99.56         14.2        -55.5 5.743e-05 
       17739    -0.4096     0.2296   -0.04005  150.7 -4.874 -0.0001079   6.05e-05         -0  1.859e-05 -1.534e-06  3.212e-05     0.0657    0.02906   -0.09476  32.62      -97.14        15.39       -50.91 5.537e-05 
       17740    -0.4076     0.2326    -0.0447  150.3 -5.441 -0.0001074  6.129e-05         -0  1.823e-05 -1.278e-06  3.367e-05    0.06562    0.02902   -0.09464  48.31      -97.66        3.284       -22.95 5.019e-05 
       17741    -0.4054     0.2279   -0.04895  150.7 -6.007 -0.0001068  6.006e-05         -0  1.883e-05 -1.642e-06  3.625e-05    0.06603     0.0285   -0.09454  30.95      -95.06       -14.92       -62.05 5.724e-05 
       17742    -0.4024     0.2302   -0.05253  150.2 -6.464  -0.000106  6.067e-05         -0  1.847e-05 -1.964e-06  3.829e-05    0.06614    0.02832   -0.09446  13.11      -70.12      -0.0768       -87.87 5.621e-05 
       17743    -0.3993     0.2246   -0.05645  150.6 -7.025 -0.0001052  5.918e-05         -0      2e-05 -3.389e-06   3.99e-05    0.06673    0.02765   -0.09438  28.96      -93.56        14.43       -64.07 5.716e-05 
       17744     -0.396     0.2266    -0.0597  150.2 -7.456 -0.0001043  5.971e-05         -0   1.99e-05 -3.845e-06  4.158e-05    0.06688    0.02742    -0.0943  18.11      -75.06        24.25       -82.59 5.71e-05 
       17745    -0.3935     0.2213   -0.06438  150.6 -8.116 -0.0001037  5.831e-05         -0  2.107e-05 -5.066e-06   4.31e-05    0.06733    0.02685   -0.09418   27.8      -86.23        32.02       -66.41 5.672e-05 
       17746      -0.39     0.2238   -0.06764  150.2 -8.555 -0.0001028  5.897e-05         -0  2.116e-05 -5.464e-06  4.446e-05    0.06746    0.02664    -0.0941  27.67       -83.4        31.96       -65.94 5.551e-05 
       17747    -0.3879     0.2188   -0.07282  150.6 -9.287 -0.0001022  5.766e-05         -0  2.201e-05 -6.313e-06  4.617e-05    0.06781    0.02613   -0.09394  27.96       -86.2        33.23       -66.72 5.698e-05 
       17748    -0.3844      0.221   -0.07601  150.1 -9.727 -0.0001013  5.823e-05         -0  2.213e-05 -6.717e-06  4.745e-05    0.06795     0.0259   -0.09385  26.44      -80.52        34.29       -67.97 5.541e-05 
       17749    -0.3826     0.2159   -0.08142  150.6  -10.5 -0.0001008  5.689e-05         -0  2.292e-05 -7.453e-06  4.906e-05    0.06825    0.02542   -0.09367  32.52      -87.75        38.98        -58.9 5.632e-05 
       17750    -0.3792      0.218   -0.08461  150.1 -10.95 -9.991e-05  5.745e-05         -0    2.3e-05  -7.82e-06  5.031e-05    0.06837     0.0252   -0.09357  29.16      -78.97        42.59       -64.36 5.521e-05 
       17751    -0.3774      0.213    -0.0901  150.6 -11.75 -9.944e-05  5.613e-05         -0  2.362e-05 -8.312e-06  5.212e-05    0.06863    0.02474   -0.09337  29.11      -77.92        42.01        -63.7 5.453e-05 
       17752    -0.3739      0.215    -0.0931  150.1 -12.18 -9.851e-05  5.667e-05         -0  2.386e-05 -8.592e-06  5.319e-05    0.06877    0.02451   -0.09328  29.57      -77.01        40.74       -61.79 5.341e-05 
       17753    -0.3719     0.2101   -0.09859  150.5    -13 -9.801e-05  5.537e-05         -0  2.448e-05 -8.958e-06    5.5e-05    0.06903    0.02404   -0.09308  28.34      -77.51        40.82       -65.22 5.461e-05 
       17754    -0.3684     0.2122    -0.1016  150.1 -13.44 -9.709e-05   5.59e-05         -0  2.476e-05 -9.192e-06  5.598e-05    0.06916    0.02381   -0.09297  29.65      -78.54        38.57       -61.95 5.361e-05 
       17755    -0.3651       0.21    -0.1073  150.1  -14.3 -9.619e-05  5.533e-05         -0  2.534e-05 -9.549e-06  5.776e-05    0.06939    0.02337   -0.09276  30.32      -78.59        38.67       -60.75 5.33e-05 
       17756    -0.3651     0.2058      -0.11  150.6 -14.71  -9.62e-05  5.423e-05         -0  2.566e-05 -9.658e-06  5.857e-05     0.0695    0.02314   -0.09264  30.73      -78.05        39.26       -59.84 5.295e-05 
       17757    -0.3615      0.204    -0.1157  150.6 -15.57 -9.527e-05  5.375e-05         -0  2.615e-05 -9.981e-06  6.036e-05    0.06971     0.0227   -0.09241  29.63      -76.22        38.17       -61.22 5.247e-05 
       17758    -0.3579     0.2062    -0.1186  150.1 -16.02 -9.432e-05  5.434e-05         -0  2.633e-05 -1.022e-05  6.132e-05    0.06982    0.02248   -0.09231  28.41      -71.68        39.16          -62 5.128e-05 
       17759    -0.3557     0.2016     -0.124  150.4 -16.87 -9.372e-05  5.313e-05         -0  2.686e-05 -1.059e-05  6.298e-05    0.07006    0.02202   -0.09208  26.86      -71.37        38.89        -65.4 5.216e-05 
       17760    -0.3521     0.2035    -0.1267    150 -17.31 -9.278e-05  5.363e-05         -0  2.712e-05 -1.075e-05  6.387e-05    0.07019    0.02179   -0.09198  26.99      -70.39        38.23       -64.31 5.136e-05 
       17761    -0.3499     0.1988    -0.1321  150.4 -18.18 -9.219e-05  5.237e-05         -0   2.76e-05 -1.127e-05  6.539e-05    0.07041    0.02133   -0.09175  28.25      -71.87        39.09       -62.74 5.155e-05 
       17762    -0.3464     0.2008    -0.1349  149.9 -18.63 -9.127e-05  5.291e-05         -0  2.791e-05 -1.129e-05   6.62e-05    0.07052    0.02112   -0.09164  29.03       -72.3        37.63       -60.75 5.083e-05 
       17763    -0.3429     0.1989    -0.1406  149.9 -19.53 -9.035e-05  5.242e-05         -0  2.841e-05  -1.16e-05  6.763e-05    0.07067     0.0207   -0.09137  32.91      -76.72        40.12       -55.91 5.153e-05 
       17764    -0.3429     0.1951    -0.1436  150.4    -20 -9.035e-05  5.142e-05         -0  2.853e-05 -1.191e-05  6.835e-05    0.07071    0.02051   -0.09122  34.95       -75.9        43.85       -52.68 5.113e-05 
       17765    -0.3399     0.1937    -0.1498  150.3 -20.94 -8.958e-05  5.104e-05         -0  2.885e-05 -1.205e-05  6.977e-05    0.07072    0.02017   -0.09089  41.57         -80        46.14       -42.19 5.076e-05 
       17766    -0.3371     0.1959     -0.153  149.8 -21.42 -8.882e-05  5.163e-05         -0  2.899e-05 -1.194e-05  7.054e-05     0.0707    0.02003   -0.09073  42.81      -80.16        43.57       -39.49 4.971e-05 
       17767    -0.3359     0.1919    -0.1593  150.3 -22.38 -8.851e-05  5.056e-05         -0  2.899e-05 -1.188e-05  7.236e-05    0.07064    0.01972   -0.09035  40.15      -79.12        42.93       -45.13 5.035e-05 
       17768    -0.3331      0.194    -0.1625  149.8 -22.86 -8.777e-05  5.111e-05         -0  2.907e-05 -1.174e-05  7.313e-05     0.0706    0.01957   -0.09018  42.31      -79.55        38.68       -40.42 4.863e-05 
       17769    -0.3315     0.1899    -0.1687  150.2 -23.82 -8.736e-05  5.005e-05         -0  2.906e-05 -1.135e-05  7.515e-05    0.07058    0.01923   -0.08981  37.88      -76.69        37.22       -48.57 4.905e-05 
       17770    -0.3291     0.1923     -0.172  149.7 -24.29 -8.673e-05  5.068e-05         -0  2.909e-05 -1.088e-05  7.573e-05    0.07046    0.01915    -0.0896  50.19      -87.86        18.35       -28.85 4.714e-05 
       17771    -0.3267     0.1881    -0.1777  150.1 -25.24 -8.609e-05  4.955e-05         -0  2.898e-05 -1.037e-05  7.829e-05    0.07056    0.01872   -0.08928  28.62      -71.48        11.29       -61.82 4.759e-05 
       17772    -0.3242     0.1902    -0.1808  149.6 -25.69 -8.542e-05  5.013e-05         -0  2.885e-05 -1.017e-05  7.907e-05    0.07048    0.01861   -0.08909   36.6      -80.87        2.791       -53.76 4.858e-05 
       17773    -0.3199      0.188    -0.1858  149.6  -26.6  -8.43e-05  4.955e-05         -0  2.894e-05 -1.027e-05   8.12e-05    0.07069    0.01814   -0.08883  24.79      -67.96       -1.584        -72.3 4.962e-05 
       17774    -0.3184     0.1838    -0.1881    150  -27.1  -8.39e-05  4.842e-05         -0  2.946e-05  -1.08e-05  8.197e-05    0.07093     0.0178   -0.08874   29.8      -68.76        21.62       -58.97 4.656e-05 
       17775     -0.314     0.1846    -0.1938  149.6 -28.01 -8.274e-05  4.863e-05         -0  2.956e-05 -1.094e-05  8.336e-05    0.07091    0.01748   -0.08839  39.27      -76.03         23.8       -46.09 4.602e-05 
       17776    -0.3129     0.1808    -0.1965    150 -28.53 -8.245e-05  4.764e-05         -0  2.974e-05 -1.084e-05  8.436e-05    0.07103    0.01721   -0.08824  33.37      -74.08        6.342       -56.19 4.66e-05 
       17777    -0.3089     0.1793     -0.202  149.9 -29.49 -8.141e-05  4.725e-05         -0  2.983e-05 -1.093e-05  8.601e-05    0.07109    0.01681    -0.0879  34.84      -75.78        6.703          -55 4.694e-05 
       17778    -0.3059     0.1815    -0.2046  149.3 -29.91 -8.061e-05  4.783e-05         -0  2.957e-05 -1.116e-05  8.688e-05    0.07107    0.01667   -0.08774  21.84         -56        26.28       -69.37 4.647e-05 
       17779    -0.3018     0.1796    -0.2099  149.2 -30.87 -7.953e-05  4.733e-05         -0  3.002e-05 -1.139e-05  8.808e-05    0.07117    0.01625   -0.08742  37.44      -70.08        29.94       -48.65 4.521e-05 
       17780    -0.3012     0.1758    -0.2131  149.7 -31.43 -7.936e-05  4.632e-05         -0   3.01e-05  -1.14e-05  8.893e-05    0.07118    0.01602    -0.0872  36.76      -69.19        27.74       -49.06 4.462e-05 
       17781    -0.2969     0.1766    -0.2188  149.3 -32.35 -7.824e-05  4.654e-05         -0  3.007e-05 -1.125e-05   9.03e-05    0.07108    0.01573   -0.08681  38.97      -71.24         28.3       -46.89 4.493e-05 
       17782     -0.296     0.1732     -0.222  149.7 -32.91 -7.799e-05  4.565e-05         -0   3.01e-05 -1.109e-05  9.126e-05    0.07109     0.0155   -0.08659  36.24      -69.57        21.76       -49.95 4.418e-05 
       17783    -0.2916     0.1746    -0.2278  149.1 -33.83 -7.684e-05  4.602e-05         -0  2.996e-05 -1.082e-05  9.261e-05    0.07095    0.01522   -0.08617  39.82       -71.6        22.12       -45.43 4.382e-05 
       17784    -0.2903     0.1712    -0.2307  149.5 -34.39  -7.65e-05  4.512e-05         -0  2.999e-05 -1.055e-05  9.369e-05    0.07101    0.01497   -0.08597  34.74      -72.01        9.539       -54.87 4.552e-05 
       17785    -0.2861     0.1724    -0.2362  148.9 -35.26  -7.54e-05  4.543e-05         -0  2.982e-05  -1.03e-05  9.497e-05    0.07087     0.0147   -0.08557  36.74      -64.93        8.658       -46.52 4.017e-05 
       17786    -0.2851     0.1688    -0.2389  149.4  -35.8 -7.512e-05  4.448e-05         -0  2.988e-05 -1.037e-05  9.576e-05    0.07092    0.01446   -0.08538  41.87      -65.75        19.43       -39.39 3.953e-05 
       17787    -0.2823     0.1698     -0.245    149 -36.64 -7.438e-05  4.475e-05         -0  2.929e-05 -9.874e-06  9.679e-05    0.07057     0.0143   -0.08487  57.94      -80.92        21.57       -21.49 4.323e-05 
       17788    -0.2813      0.166     -0.248  149.5 -37.21 -7.411e-05  4.374e-05         -0  2.899e-05 -9.321e-06  9.823e-05    0.07059    0.01405   -0.08464  48.37      -79.23       -15.41       -41.07 4.528e-05 
       17789    -0.2768     0.1663    -0.2528    149 -38.05 -7.294e-05  4.381e-05         -0  2.792e-05 -9.198e-06  0.0001006    0.07056    0.01374   -0.08429  22.73       -48.7       -19.03       -80.29 4.791e-05 
       17790    -0.2742     0.1622    -0.2547  149.4 -38.65 -7.224e-05  4.275e-05         -0   2.83e-05 -1.016e-05  0.0001016    0.07083    0.01337    -0.0842  28.23       -53.3        20.61       -57.74 4.062e-05 
       17791    -0.2692     0.1626    -0.2595  148.9 -39.52 -7.095e-05  4.286e-05         -0  2.801e-05 -1.031e-05  0.0001031    0.07082    0.01304   -0.08386  32.38      -56.39         20.4       -53.01 4.002e-05 
       17792    -0.2679     0.1592    -0.2629  149.3 -40.15  -7.06e-05  4.195e-05         -0   2.77e-05 -1.071e-05   0.000104    0.07077     0.0128   -0.08357  40.91      -57.09        34.94       -44.27 4.013e-05 
       17793    -0.2797     0.1694     0.2773  148.8   40.3 -7.369e-05  4.464e-05         -0  1.858e-05 -4.597e-06 -0.0001086    0.06882    0.01409    -0.0829  25.03      -43.66        9.278         63.7 3.889e-05 
       17794     -0.282      0.173     0.2748  148.5  39.71 -7.432e-05  4.557e-05         -0  1.841e-05 -5.054e-06 -0.0001074    0.06869    0.01442   -0.08311  28.82      -46.56        17.14        61.58 3.954e-05 
       17795    -0.2878     0.1725      0.271  149.1  38.93 -7.583e-05  4.544e-05         -0  1.815e-05 -5.164e-06 -0.0001062    0.06858    0.01483   -0.08341  23.39      -41.24        17.67        68.16 4.08e-05 
       17796    -0.2901      0.176     0.2684  148.8  38.34 -7.645e-05  4.638e-05         -0  1.807e-05 -5.735e-06 -0.0001048    0.06846    0.01517   -0.08363  28.54      -43.59        26.49        64.31 4.104e-05 
       17797    -0.2957     0.1748     0.2643  149.4  37.58 -7.792e-05  4.605e-05         -0  1.828e-05 -5.978e-06 -0.0001032    0.06841    0.01554   -0.08396  37.35      -55.81        26.77        56.13 4.178e-05 
       17798    -0.2975     0.1775     0.2609  149.2  36.99 -7.838e-05  4.677e-05         -0  1.849e-05 -6.641e-06 -0.0001019    0.06845    0.01581   -0.08425  41.85      -57.89        33.58        51.25 4.215e-05 
       17799    -0.3028     0.1756     0.2565  149.9  36.23 -7.978e-05  4.627e-05         -0  1.845e-05 -6.995e-06 -0.0001006    0.06848    0.01614   -0.08462  38.79      -54.09         33.5        54.08 4.175e-05 
       17800    -0.3042     0.1783     0.2528  149.6  35.64 -8.016e-05  4.699e-05         -0  1.867e-05 -7.684e-06 -9.928e-05    0.06856    0.01638   -0.08494  45.79      -56.74        43.53        46.77 4.273e-05 
       17801    -0.3093      0.177     0.2482  150.2  34.86  -8.15e-05  4.664e-05         -0  1.843e-05 -8.107e-06 -9.801e-05    0.06857    0.01673    -0.0853   42.8      -52.32        42.96        49.37 4.189e-05 
       17802    -0.3101       0.18     0.2442  149.9  34.25 -8.172e-05  4.742e-05         -0  1.868e-05 -8.794e-06  -9.67e-05    0.06872    0.01694   -0.08566  49.02      -53.49        52.37         42.7 4.309e-05 
       17803    -0.3151     0.1791     0.2396  150.4  33.47 -8.304e-05  4.719e-05         -0   1.83e-05 -9.129e-06 -9.545e-05    0.06871    0.01731   -0.08602  45.27      -49.42        53.29         48.2 4.36e-05 
       17804    -0.3158      0.182     0.2354    150  32.86 -8.321e-05  4.795e-05         -0  1.853e-05 -9.598e-06 -9.431e-05    0.06888     0.0175   -0.08637  48.85      -49.84        58.61        43.96 4.43e-05 
       17805     -0.321     0.1812      0.231  150.5  32.07 -8.458e-05  4.776e-05         -0  1.806e-05 -9.655e-06 -9.316e-05    0.06879     0.0179    -0.0867  45.07      -44.81        59.03        49.73 4.462e-05 
       17806    -0.3217     0.1844     0.2271  150.2  31.48 -8.478e-05   4.86e-05         -0  1.812e-05 -9.831e-06 -9.228e-05     0.0689    0.01812   -0.08702  38.82      -45.08        52.14        56.99 4.472e-05 
       17807    -0.3272     0.1838     0.2229  150.7  30.71 -8.623e-05  4.843e-05         -0  1.768e-05 -9.741e-06 -9.099e-05    0.06875    0.01856    -0.0873  42.04      -50.44        53.46        53.75 4.553e-05 
       17808    -0.3279     0.1869      0.219  150.3  30.12 -8.641e-05  4.925e-05         -0  1.769e-05 -9.981e-06     -9e-05    0.06885    0.01877   -0.08762  44.37       -51.1        57.23        51.21 4.612e-05 
